factory_id,machine_id,hours_operational,factory_date
3,1,20,2020-06-17
3,2,22,2020-06-17
3,3,20,2020-06-17
3,4,22,2020-06-17
3,5,23,2020-06-17
3,6,22,2020-06-17
3,7,21,2020-06-17
3,8,22,2020-06-17
3,9,23,2020-06-17
3,10,21,2020-06-17
4,1,24,2020-06-17
4,2,23,2020-06-17
4,3,23,2020-06-17
4,4,24,2020-06-17
4,5,23,2020-06-17
4,6,23,2020-06-17
4,7,22,2020-06-17
4,8,23,2020-06-17
4,9,23,2020-06-17
4,10,22,2020-06-17
5,1,22,2020-06-17
5,2,21,2020-06-17
5,3,24,2020-06-17
5,4,21,2020-06-17
5,5,22,2020-06-17
5,6,24,2020-06-17
5,7,23,2020-06-17
5,8,20,2020-06-17
5,9,20,2020-06-17
5,10,22,2020-06-17
1,1,20,2020-06-18
1,2,22,2020-06-18
1,3,24,2020-06-18
1,4,20,2020-06-18
1,5,22,2020-06-18
1,6,22,2020-06-18
1,7,23,2020-06-18
1,8,21,2020-06-18
1,9,20,2020-06-18
1,10,21,2020-06-18
2,1,20,2020-06-18
2,2,23,2020-06-18
2,3,22,2020-06-18
2,4,19,2020-06-18
2,5,22,2020-06-18
2,6,17,2020-06-18
2,7,21,2020-06-18
2,8,18,2020-06-18
2,9,24,2020-06-18
2,10,24,2020-06-18
3,1,24,2020-06-18
3,2,23,2020-06-18
3,3,23,2020-06-18
3,4,20,2020-06-18
3,5,24,2020-06-18
3,6,22,2020-06-18
3,7,21,2020-06-18
3,8,23,2020-06-18
3,9,22,2020-06-18
3,10,24,2020-06-18
4,1,23,2020-06-18
4,2,24,2020-06-18
4,3,24,2020-06-18
4,4,22,2020-06-18
4,5,23,2020-06-18
4,6,23,2020-06-18
4,7,24,2020-06-18
4,8,23,2020-06-18
4,9,23,2020-06-18
4,10,23,2020-06-18
5,1,22,2020-06-18
5,2,20,2020-06-18
5,3,24,2020-06-18
5,4,20,2020-06-18
5,5,22,2020-06-18
5,6,21,2020-06-18
5,7,22,2020-06-18
5,8,23,2020-06-18
5,9,24,2020-06-18
5,10,20,2020-06-18
1,1,22,2020-06-19
1,2,21,2020-06-19
1,3,23,2020-06-19
1,4,23,2020-06-19
1,5,24,2020-06-19
1,6,20,2020-06-19
1,7,23,2020-06-19
1,8,23,2020-06-19
1,9,20,2020-06-19
1,10,21,2020-06-19
2,1,24,2020-06-19
2,2,23,2020-06-19
2,3,23,2020-06-19
2,4,22,2020-06-19
2,5,22,2020-06-19
2,6,17,2020-06-19
2,7,21,2020-06-19
2,8,23,2020-06-19
2,9,21,2020-06-19
2,10,17,2020-06-19
3,1,22,2020-06-19
3,2,23,2020-06-19
3,3,22,2020-06-19
3,4,24,2020-06-19
3,5,23,2020-06-19
3,6,20,2020-06-19
3,7,22,2020-06-19
3,8,24,2020-06-19
3,9,22,2020-06-19
3,10,20,2020-06-19
4,1,23,2020-06-19
4,2,23,2020-06-19
4,3,24,2020-06-19
4,4,22,2020-06-19
4,5,24,2020-06-19
4,6,24,2020-06-19
4,7,23,2020-06-19
4,8,22,2020-06-19
4,9,22,2020-06-19
4,10,22,2020-06-19
5,1,20,2020-06-19
5,2,21,2020-06-19
5,3,20,2020-06-19
5,4,20,2020-06-19
5,5,22,2020-06-19
5,6,24,2020-06-19
5,7,24,2020-06-19
5,8,24,2020-06-19
5,9,24,2020-06-19
5,10,22,2020-06-19
1,1,23,2020-06-20
1,2,22,2020-06-20
1,3,21,2020-06-20
1,4,21,2020-06-20
1,5,24,2020-06-20
1,6,22,2020-06-20
1,7,23,2020-06-20
1,8,20,2020-06-20
1,9,22,2020-06-20
1,10,24,2020-06-20
2,1,19,2020-06-20
2,2,18,2020-06-20
2,3,24,2020-06-20
2,4,20,2020-06-20
2,5,20,2020-06-20
2,6,18,2020-06-20
2,7,18,2020-06-20
2,8,21,2020-06-20
2,9,24,2020-06-20
2,10,22,2020-06-20
3,1,20,2020-06-20
3,2,23,2020-06-20
3,3,21,2020-06-20
3,4,24,2020-06-20
3,5,24,2020-06-20
3,6,20,2020-06-20
3,7,21,2020-06-20
3,8,22,2020-06-20
3,9,23,2020-06-20
3,10,21,2020-06-20
4,1,23,2020-06-20
4,2,22,2020-06-20
4,3,24,2020-06-20
4,4,22,2020-06-20
4,5,23,2020-06-20
4,6,24,2020-06-20
4,7,22,2020-06-20
4,8,24,2020-06-20
4,9,22,2020-06-20
4,10,24,2020-06-20
5,1,22,2020-06-20
5,2,20,2020-06-20
5,3,22,2020-06-20
5,4,23,2020-06-20
5,5,20,2020-06-20
5,6,21,2020-06-20
5,7,22,2020-06-20
5,8,23,2020-06-20
5,9,24,2020-06-20
5,10,24,2020-06-20
1,1,23,2020-06-21
1,2,23,2020-06-21
1,3,24,2020-06-21
1,4,23,2020-06-21
1,5,21,2020-06-21
1,6,20,2020-06-21
1,7,24,2020-06-21
1,8,24,2020-06-21
1,9,20,2020-06-21
1,10,22,2020-06-21
2,1,23,2020-06-21
2,2,21,2020-06-21
2,3,18,2020-06-21
2,4,23,2020-06-21
2,5,17,2020-06-21
2,6,17,2020-06-21
2,7,18,2020-06-21
2,8,23,2020-06-21
2,9,18,2020-06-21
2,10,24,2020-06-21
3,1,22,2020-06-21
3,2,24,2020-06-21
3,3,22,2020-06-21
3,4,22,2020-06-21
3,5,23,2020-06-21
3,6,22,2020-06-21
3,7,21,2020-06-21
3,8,24,2020-06-21
3,9,20,2020-06-21
3,10,24,2020-06-21
4,1,24,2020-06-21
4,2,24,2020-06-21
4,3,23,2020-06-21
4,4,22,2020-06-21
4,5,23,2020-06-21
4,6,24,2020-06-21
4,7,22,2020-06-21
4,8,22,2020-06-21
4,9,23,2020-06-21
4,10,24,2020-06-21
5,1,23,2020-06-21
5,2,24,2020-06-21
5,3,20,2020-06-21
5,4,22,2020-06-21
5,5,20,2020-06-21
5,6,20,2020-06-21
5,7,22,2020-06-21
5,8,24,2020-06-21
5,9,22,2020-06-21
5,10,24,2020-06-21
1,1,20,2020-06-22
1,2,20,2020-06-22
1,3,23,2020-06-22
1,4,22,2020-06-22
1,5,24,2020-06-22
1,6,24,2020-06-22
1,7,22,2020-06-22
1,8,22,2020-06-22
1,9,20,2020-06-22
1,10,22,2020-06-22
2,1,23,2020-06-22
2,2,18,2020-06-22
2,3,18,2020-06-22
2,4,23,2020-06-22
2,5,20,2020-06-22
2,6,24,2020-06-22
2,7,20,2020-06-22
2,8,19,2020-06-22
2,9,24,2020-06-22
2,10,21,2020-06-22
3,1,20,2020-06-22
3,2,24,2020-06-22
3,3,21,2020-06-22
3,4,23,2020-06-22
3,5,23,2020-06-22
3,6,22,2020-06-22
3,7,20,2020-06-22
3,8,20,2020-06-22
3,9,20,2020-06-22
3,10,22,2020-06-22
4,1,24,2020-06-22
4,2,24,2020-06-22
4,3,24,2020-06-22
4,4,23,2020-06-22
4,5,22,2020-06-22
4,6,24,2020-06-22
4,7,23,2020-06-22
4,8,22,2020-06-22
4,9,23,2020-06-22
4,10,22,2020-06-22
5,1,23,2020-06-22
5,2,24,2020-06-22
5,3,20,2020-06-22
5,4,23,2020-06-22
5,5,23,2020-06-22
5,6,23,2020-06-22
5,7,20,2020-06-22
5,8,24,2020-06-22
5,9,22,2020-06-22
5,10,20,2020-06-22
1,1,23,2020-06-23
1,2,24,2020-06-23
1,3,21,2020-06-23
1,4,23,2020-06-23
1,5,20,2020-06-23
1,6,23,2020-06-23
1,7,24,2020-06-23
1,8,22,2020-06-23
1,9,23,2020-06-23
1,10,24,2020-06-23
2,1,22,2020-06-23
2,2,17,2020-06-23
2,3,24,2020-06-23
2,4,17,2020-06-23
2,5,20,2020-06-23
2,6,17,2020-06-23
2,7,20,2020-06-23
2,8,22,2020-06-23
2,9,19,2020-06-23
2,10,22,2020-06-23
3,1,21,2020-06-23
3,2,23,2020-06-23
3,3,23,2020-06-23
3,4,24,2020-06-23
3,5,24,2020-06-23
3,6,22,2020-06-23
3,7,23,2020-06-23
3,8,22,2020-06-23
3,9,20,2020-06-23
3,10,23,2020-06-23
4,1,22,2020-06-23
4,2,23,2020-06-23
4,3,23,2020-06-23
4,4,23,2020-06-23
4,5,22,2020-06-23
4,6,22,2020-06-23
4,7,23,2020-06-23
4,8,22,2020-06-23
4,9,22,2020-06-23
4,10,22,2020-06-23
5,1,23,2020-06-23
5,2,22,2020-06-23
5,3,23,2020-06-23
5,4,22,2020-06-23
5,5,21,2020-06-23
5,6,20,2020-06-23
5,7,22,2020-06-23
5,8,21,2020-06-23
5,9,24,2020-06-23
5,10,20,2020-06-23
1,1,22,2020-06-24
1,2,20,2020-06-24
1,3,20,2020-06-24
1,4,24,2020-06-24
1,5,24,2020-06-24
1,6,24,2020-06-24
1,7,24,2020-06-24
1,8,22,2020-06-24
1,9,20,2020-06-24
1,10,20,2020-06-24
2,1,18,2020-06-24
2,2,24,2020-06-24
2,3,21,2020-06-24
2,4,21,2020-06-24
2,5,22,2020-06-24
2,6,18,2020-06-24
2,7,24,2020-06-24
2,8,22,2020-06-24
2,9,20,2020-06-24
2,10,24,2020-06-24
3,1,20,2020-06-24
3,2,21,2020-06-24
3,3,20,2020-06-24
3,4,24,2020-06-24
3,5,21,2020-06-24
3,6,22,2020-06-24
3,7,21,2020-06-24
3,8,23,2020-06-24
3,9,24,2020-06-24
3,10,24,2020-06-24
4,1,24,2020-06-24
4,2,23,2020-06-24
4,3,23,2020-06-24
4,4,23,2020-06-24
4,5,22,2020-06-24
4,6,23,2020-06-24
4,7,23,2020-06-24
4,8,24,2020-06-24
4,9,24,2020-06-24
4,10,24,2020-06-24
5,1,24,2020-06-24
5,2,23,2020-06-24
5,3,24,2020-06-24
5,4,20,2020-06-24
5,5,20,2020-06-24
5,6,23,2020-06-24
5,7,22,2020-06-24
5,8,21,2020-06-24
5,9,23,2020-06-24
5,10,23,2020-06-24
1,1,24,2020-06-25
1,2,24,2020-06-25
1,3,22,2020-06-25
1,4,22,2020-06-25
1,5,24,2020-06-25
1,6,23,2020-06-25
1,7,20,2020-06-25
1,8,24,2020-06-25
1,9,23,2020-06-25
1,10,21,2020-06-25
2,1,18,2020-06-25
2,2,21,2020-06-25
2,3,18,2020-06-25
2,4,24,2020-06-25
2,5,19,2020-06-25
2,6,18,2020-06-25
2,7,18,2020-06-25
2,8,21,2020-06-25
2,9,19,2020-06-25
2,10,24,2020-06-25
3,1,21,2020-06-25
3,2,24,2020-06-25
3,3,20,2020-06-25
3,4,21,2020-06-25
3,5,23,2020-06-25
3,6,24,2020-06-25
3,7,23,2020-06-25
3,8,23,2020-06-25
3,9,22,2020-06-25
3,10,21,2020-06-25
4,1,23,2020-06-25
4,2,22,2020-06-25
4,3,22,2020-06-25
4,4,24,2020-06-25
4,5,22,2020-06-25
4,6,23,2020-06-25
4,7,22,2020-06-25
4,8,24,2020-06-25
4,9,23,2020-06-25
4,10,23,2020-06-25
5,1,20,2020-06-25
5,2,21,2020-06-25
5,3,23,2020-06-25
5,4,20,2020-06-25
5,5,21,2020-06-25
5,6,22,2020-06-25
5,7,22,2020-06-25
5,8,21,2020-06-25
5,9,23,2020-06-25
5,10,21,2020-06-25
1,1,24,2020-06-26
1,2,22,2020-06-26
1,3,20,2020-06-26
1,4,24,2020-06-26
1,5,22,2020-06-26
1,6,20,2020-06-26
1,7,20,2020-06-26
1,8,23,2020-06-26
1,9,21,2020-06-26
1,10,20,2020-06-26
2,1,18,2020-06-26
2,2,17,2020-06-26
2,3,24,2020-06-26
2,4,18,2020-06-26
2,5,21,2020-06-26
2,6,19,2020-06-26
2,7,20,2020-06-26
2,8,18,2020-06-26
2,9,19,2020-06-26
2,10,17,2020-06-26
3,1,23,2020-06-26
3,2,22,2020-06-26
3,3,23,2020-06-26
3,4,22,2020-06-26
3,5,23,2020-06-26
3,6,21,2020-06-26
3,7,23,2020-06-26
3,8,21,2020-06-26
3,9,23,2020-06-26
3,10,23,2020-06-26
4,1,23,2020-06-26
4,2,23,2020-06-26
4,3,22,2020-06-26
4,4,23,2020-06-26
4,5,22,2020-06-26
4,6,24,2020-06-26
4,7,24,2020-06-26
4,8,22,2020-06-26
4,9,22,2020-06-26
4,10,23,2020-06-26
5,1,24,2020-06-26
5,2,20,2020-06-26
5,3,20,2020-06-26
5,4,23,2020-06-26
5,5,23,2020-06-26
5,6,22,2020-06-26
5,7,23,2020-06-26
5,8,23,2020-06-26
5,9,24,2020-06-26
5,10,23,2020-06-26
1,1,22,2020-06-27
1,2,21,2020-06-27
1,3,22,2020-06-27
1,4,20,2020-06-27
1,5,24,2020-06-27
1,6,21,2020-06-27
1,7,22,2020-06-27
1,8,23,2020-06-27
1,9,21,2020-06-27
1,10,22,2020-06-27
2,1,23,2020-06-27
2,2,19,2020-06-27
2,3,24,2020-06-27
2,4,19,2020-06-27
2,5,22,2020-06-27
2,6,20,2020-06-27
2,7,22,2020-06-27
2,8,17,2020-06-27
2,9,23,2020-06-27
2,10,22,2020-06-27
3,1,24,2020-06-27
3,2,22,2020-06-27
3,3,21,2020-06-27
3,4,21,2020-06-27
3,5,20,2020-06-27
3,6,22,2020-06-27
3,7,22,2020-06-27
3,8,21,2020-06-27
3,9,21,2020-06-27
3,10,24,2020-06-27
4,1,22,2020-06-27
4,2,22,2020-06-27
4,3,23,2020-06-27
4,4,22,2020-06-27
4,5,23,2020-06-27
4,6,23,2020-06-27
4,7,24,2020-06-27
4,8,23,2020-06-27
4,9,22,2020-06-27
4,10,24,2020-06-27
5,1,20,2020-06-27
5,2,22,2020-06-27
5,3,23,2020-06-27
5,4,24,2020-06-27
5,5,24,2020-06-27
5,6,20,2020-06-27
5,7,20,2020-06-27
5,8,22,2020-06-27
5,9,21,2020-06-27
5,10,20,2020-06-27
1,1,20,2020-06-28
1,2,21,2020-06-28
1,3,20,2020-06-28
1,4,22,2020-06-28
1,5,20,2020-06-28
1,6,20,2020-06-28
1,7,21,2020-06-28
1,8,24,2020-06-28
1,9,21,2020-06-28
1,10,24,2020-06-28
2,1,22,2020-06-28
2,2,23,2020-06-28
2,3,18,2020-06-28
2,4,24,2020-06-28
2,5,19,2020-06-28
2,6,20,2020-06-28
2,7,22,2020-06-28
2,8,19,2020-06-28
2,9,23,2020-06-28
2,10,20,2020-06-28
3,1,20,2020-06-28
3,2,20,2020-06-28
3,3,21,2020-06-28
3,4,23,2020-06-28
3,5,23,2020-06-28
3,6,23,2020-06-28
3,7,24,2020-06-28
3,8,20,2020-06-28
3,9,20,2020-06-28
3,10,21,2020-06-28
4,1,24,2020-06-28
4,2,24,2020-06-28
4,3,22,2020-06-28
4,4,24,2020-06-28
4,5,24,2020-06-28
4,6,23,2020-06-28
4,7,22,2020-06-28
4,8,22,2020-06-28
4,9,24,2020-06-28
4,10,24,2020-06-28
5,1,22,2020-06-28
5,2,21,2020-06-28
5,3,20,2020-06-28
5,4,21,2020-06-28
5,5,24,2020-06-28
5,6,23,2020-06-28
5,7,22,2020-06-28
5,8,23,2020-06-28
5,9,21,2020-06-28
5,10,20,2020-06-28
1,1,24,2020-06-29
1,2,24,2020-06-29
1,3,24,2020-06-29
1,4,24,2020-06-29
1,5,22,2020-06-29
1,6,22,2020-06-29
1,7,20,2020-06-29
1,8,23,2020-06-29
1,9,24,2020-06-29
1,10,23,2020-06-29
2,1,20,2020-06-29
2,2,18,2020-06-29
2,3,24,2020-06-29
2,4,21,2020-06-29
2,5,21,2020-06-29
2,6,21,2020-06-29
2,7,20,2020-06-29
2,8,17,2020-06-29
2,9,23,2020-06-29
2,10,21,2020-06-29
3,1,22,2020-06-29
3,2,22,2020-06-29
3,3,21,2020-06-29
3,4,24,2020-06-29
3,5,22,2020-06-29
3,6,20,2020-06-29
3,7,21,2020-06-29
3,8,23,2020-06-29
3,9,23,2020-06-29
3,10,23,2020-06-29
4,1,23,2020-06-29
4,2,23,2020-06-29
4,3,22,2020-06-29
4,4,23,2020-06-29
4,5,22,2020-06-29
4,6,23,2020-06-29
4,7,24,2020-06-29
4,8,23,2020-06-29
4,9,22,2020-06-29
4,10,23,2020-06-29
5,1,24,2020-06-29
5,2,22,2020-06-29
5,3,22,2020-06-29
5,4,21,2020-06-29
5,5,23,2020-06-29
5,6,23,2020-06-29
5,7,23,2020-06-29
5,8,24,2020-06-29
5,9,20,2020-06-29
5,10,23,2020-06-29
1,1,23,2020-06-30
1,2,23,2020-06-30
1,3,23,2020-06-30
1,4,22,2020-06-30
1,5,21,2020-06-30
1,6,20,2020-06-30
1,7,24,2020-06-30
1,8,20,2020-06-30
1,9,20,2020-06-30
1,10,23,2020-06-30
2,1,18,2020-06-30
2,2,24,2020-06-30
2,3,24,2020-06-30
2,4,21,2020-06-30
2,5,22,2020-06-30
2,6,17,2020-06-30
2,7,22,2020-06-30
2,8,17,2020-06-30
2,9,19,2020-06-30
2,10,24,2020-06-30
3,1,24,2020-06-30
3,2,24,2020-06-30
3,3,23,2020-06-30
3,4,22,2020-06-30
3,5,20,2020-06-30
3,6,21,2020-06-30
3,7,20,2020-06-30
3,8,23,2020-06-30
3,9,21,2020-06-30
3,10,20,2020-06-30
4,1,24,2020-06-30
4,2,24,2020-06-30
4,3,23,2020-06-30
4,4,23,2020-06-30
4,5,24,2020-06-30
4,6,22,2020-06-30
4,7,24,2020-06-30
4,8,23,2020-06-30
4,9,24,2020-06-30
4,10,23,2020-06-30
5,1,21,2020-06-30
5,2,20,2020-06-30
5,3,23,2020-06-30
5,4,23,2020-06-30
5,5,24,2020-06-30
5,6,21,2020-06-30
5,7,20,2020-06-30
5,8,22,2020-06-30
5,9,23,2020-06-30
5,10,24,2020-06-30
1,1,23,2020-07-01
1,2,24,2020-07-01
1,3,23,2020-07-01
1,4,21,2020-07-01
1,5,20,2020-07-01
1,6,23,2020-07-01
1,7,24,2020-07-01
1,8,23,2020-07-01
1,9,23,2020-07-01
1,10,23,2020-07-01
2,1,18,2020-07-01
2,2,18,2020-07-01
2,3,20,2020-07-01
2,4,22,2020-07-01
2,5,20,2020-07-01
2,6,17,2020-07-01
2,7,19,2020-07-01
2,8,20,2020-07-01
2,9,20,2020-07-01
2,10,17,2020-07-01
3,1,23,2020-07-01
3,2,24,2020-07-01
3,3,20,2020-07-01
3,4,23,2020-07-01
3,5,22,2020-07-01
3,6,20,2020-07-01
3,7,21,2020-07-01
3,8,22,2020-07-01
3,9,23,2020-07-01
3,10,21,2020-07-01
4,1,23,2020-07-01
4,2,23,2020-07-01
4,3,24,2020-07-01
4,4,23,2020-07-01
4,5,22,2020-07-01
4,6,24,2020-07-01
4,7,24,2020-07-01
4,8,23,2020-07-01
4,9,24,2020-07-01
4,10,24,2020-07-01
5,1,21,2020-07-01
5,2,24,2020-07-01
5,3,21,2020-07-01
5,4,22,2020-07-01
5,5,22,2020-07-01
5,6,24,2020-07-01
5,7,22,2020-07-01
5,8,23,2020-07-01
5,9,23,2020-07-01
5,10,24,2020-07-01
1,1,24,2020-07-02
1,2,20,2020-07-02
1,3,22,2020-07-02
1,4,23,2020-07-02
1,5,21,2020-07-02
1,6,21,2020-07-02
1,7,23,2020-07-02
1,8,21,2020-07-02
1,9,20,2020-07-02
1,10,24,2020-07-02
2,1,19,2020-07-02
2,2,22,2020-07-02
2,3,19,2020-07-02
2,4,19,2020-07-02
2,5,22,2020-07-02
2,6,18,2020-07-02
2,7,22,2020-07-02
2,8,20,2020-07-02
2,9,21,2020-07-02
2,10,22,2020-07-02
3,1,20,2020-07-02
3,2,20,2020-07-02
3,3,23,2020-07-02
3,4,20,2020-07-02
3,5,21,2020-07-02
3,6,23,2020-07-02
3,7,21,2020-07-02
3,8,22,2020-07-02
3,9,22,2020-07-02
3,10,22,2020-07-02
4,1,22,2020-07-02
4,2,24,2020-07-02
4,3,22,2020-07-02
4,4,22,2020-07-02
4,5,23,2020-07-02
4,6,24,2020-07-02
4,7,24,2020-07-02
4,8,23,2020-07-02
4,9,24,2020-07-02
4,10,24,2020-07-02
5,1,23,2020-07-02
5,2,21,2020-07-02
5,3,23,2020-07-02
5,4,24,2020-07-02
5,5,20,2020-07-02
5,6,22,2020-07-02
5,7,22,2020-07-02
5,8,22,2020-07-02
5,9,20,2020-07-02
5,10,23,2020-07-02
1,1,23,2020-07-03
1,2,20,2020-07-03
1,3,23,2020-07-03
1,4,22,2020-07-03
1,5,24,2020-07-03
1,6,21,2020-07-03
1,7,21,2020-07-03
1,8,20,2020-07-03
1,9,20,2020-07-03
1,10,22,2020-07-03
2,1,23,2020-07-03
2,2,19,2020-07-03
2,3,19,2020-07-03
2,4,17,2020-07-03
2,5,19,2020-07-03
2,6,18,2020-07-03
2,7,20,2020-07-03
2,8,20,2020-07-03
2,9,17,2020-07-03
2,10,21,2020-07-03
3,1,20,2020-07-03
3,2,22,2020-07-03
3,3,23,2020-07-03
3,4,23,2020-07-03
3,5,24,2020-07-03
3,6,21,2020-07-03
3,7,23,2020-07-03
3,8,23,2020-07-03
3,9,23,2020-07-03
3,10,21,2020-07-03
4,1,22,2020-07-03
4,2,24,2020-07-03
4,3,24,2020-07-03
4,4,23,2020-07-03
4,5,22,2020-07-03
4,6,24,2020-07-03
4,7,23,2020-07-03
4,8,24,2020-07-03
4,9,22,2020-07-03
4,10,23,2020-07-03
5,1,21,2020-07-03
5,2,24,2020-07-03
5,3,23,2020-07-03
5,4,24,2020-07-03
5,5,22,2020-07-03
5,6,21,2020-07-03
5,7,24,2020-07-03
5,8,20,2020-07-03
5,9,21,2020-07-03
5,10,23,2020-07-03
1,1,24,2020-07-04
1,2,21,2020-07-04
1,3,21,2020-07-04
1,4,22,2020-07-04
1,5,22,2020-07-04
1,6,24,2020-07-04
1,7,23,2020-07-04
1,8,22,2020-07-04
1,9,23,2020-07-04
1,10,24,2020-07-04
2,1,23,2020-07-04
2,2,18,2020-07-04
2,3,23,2020-07-04
2,4,24,2020-07-04
2,5,22,2020-07-04
2,6,17,2020-07-04
2,7,21,2020-07-04
2,8,18,2020-07-04
2,9,22,2020-07-04
2,10,19,2020-07-04
3,1,21,2020-07-04
3,2,22,2020-07-04
3,3,24,2020-07-04
3,4,22,2020-07-04
3,5,21,2020-07-04
3,6,22,2020-07-04
3,7,20,2020-07-04
3,8,23,2020-07-04
3,9,20,2020-07-04
3,10,22,2020-07-04
4,1,22,2020-07-04
4,2,23,2020-07-04
4,3,22,2020-07-04
4,4,23,2020-07-04
4,5,24,2020-07-04
4,6,23,2020-07-04
4,7,23,2020-07-04
4,8,22,2020-07-04
4,9,24,2020-07-04
4,10,22,2020-07-04
5,1,23,2020-07-04
5,2,24,2020-07-04
5,3,24,2020-07-04
5,4,22,2020-07-04
5,5,22,2020-07-04
5,6,22,2020-07-04
5,7,20,2020-07-04
5,8,21,2020-07-04
5,9,22,2020-07-04
5,10,22,2020-07-04
1,1,21,2020-07-05
1,2,23,2020-07-05
1,3,22,2020-07-05
1,4,23,2020-07-05
1,5,22,2020-07-05
1,6,23,2020-07-05
1,7,21,2020-07-05
1,8,21,2020-07-05
1,9,22,2020-07-05
1,10,23,2020-07-05
2,1,17,2020-07-05
2,2,21,2020-07-05
2,3,18,2020-07-05
2,4,20,2020-07-05
2,5,17,2020-07-05
2,6,23,2020-07-05
2,7,22,2020-07-05
2,8,24,2020-07-05
2,9,23,2020-07-05
2,10,17,2020-07-05
3,1,23,2020-07-05
3,2,24,2020-07-05
3,3,23,2020-07-05
3,4,20,2020-07-05
3,5,21,2020-07-05
3,6,23,2020-07-05
3,7,21,2020-07-05
3,8,24,2020-07-05
3,9,24,2020-07-05
3,10,20,2020-07-05
4,1,23,2020-07-05
4,2,23,2020-07-05
4,3,23,2020-07-05
4,4,24,2020-07-05
4,5,23,2020-07-05
4,6,24,2020-07-05
4,7,22,2020-07-05
4,8,22,2020-07-05
4,9,24,2020-07-05
4,10,22,2020-07-05
5,1,22,2020-07-05
5,2,23,2020-07-05
5,3,24,2020-07-05
5,4,24,2020-07-05
5,5,24,2020-07-05
5,6,22,2020-07-05
5,7,24,2020-07-05
5,8,23,2020-07-05
5,9,22,2020-07-05
5,10,21,2020-07-05
1,1,22,2020-07-06
1,2,23,2020-07-06
1,3,24,2020-07-06
1,4,20,2020-07-06
1,5,22,2020-07-06
1,6,24,2020-07-06
1,7,20,2020-07-06
1,8,23,2020-07-06
1,9,22,2020-07-06
1,10,21,2020-07-06
2,1,24,2020-07-06
2,2,17,2020-07-06
2,3,23,2020-07-06
2,4,17,2020-07-06
2,5,19,2020-07-06
2,6,19,2020-07-06
2,7,17,2020-07-06
2,8,22,2020-07-06
2,9,22,2020-07-06
2,10,21,2020-07-06
3,1,23,2020-07-06
3,2,22,2020-07-06
3,3,23,2020-07-06
3,4,22,2020-07-06
3,5,24,2020-07-06
3,6,20,2020-07-06
3,7,23,2020-07-06
3,8,21,2020-07-06
3,9,23,2020-07-06
3,10,20,2020-07-06
4,1,24,2020-07-06
4,2,23,2020-07-06
4,3,24,2020-07-06
4,4,23,2020-07-06
4,5,22,2020-07-06
4,6,23,2020-07-06
4,7,24,2020-07-06
4,8,22,2020-07-06
4,9,22,2020-07-06
4,10,22,2020-07-06
5,1,24,2020-07-06
5,2,20,2020-07-06
5,3,22,2020-07-06
5,4,22,2020-07-06
5,5,24,2020-07-06
5,6,24,2020-07-06
5,7,20,2020-07-06
5,8,20,2020-07-06
5,9,24,2020-07-06
5,10,24,2020-07-06
1,1,23,2020-07-07
1,2,24,2020-07-07
1,3,21,2020-07-07
1,4,21,2020-07-07
1,5,21,2020-07-07
1,6,24,2020-07-07
1,7,23,2020-07-07
1,8,24,2020-07-07
1,9,21,2020-07-07
1,10,21,2020-07-07
2,1,19,2020-07-07
2,2,17,2020-07-07
2,3,20,2020-07-07
2,4,21,2020-07-07
2,5,21,2020-07-07
2,6,22,2020-07-07
2,7,23,2020-07-07
2,8,22,2020-07-07
2,9,21,2020-07-07
2,10,18,2020-07-07
3,1,22,2020-07-07
3,2,24,2020-07-07
3,3,24,2020-07-07
3,4,23,2020-07-07
3,5,23,2020-07-07
3,6,20,2020-07-07
3,7,24,2020-07-07
3,8,22,2020-07-07
3,9,22,2020-07-07
3,10,22,2020-07-07
4,1,24,2020-07-07
4,2,24,2020-07-07
4,3,24,2020-07-07
4,4,23,2020-07-07
4,5,24,2020-07-07
4,6,23,2020-07-07
4,7,24,2020-07-07
4,8,23,2020-07-07
4,9,23,2020-07-07
4,10,23,2020-07-07
5,1,20,2020-07-07
5,2,21,2020-07-07
5,3,23,2020-07-07
5,4,20,2020-07-07
5,5,23,2020-07-07
5,6,23,2020-07-07
5,7,24,2020-07-07
5,8,20,2020-07-07
5,9,22,2020-07-07
5,10,23,2020-07-07
1,1,20,2020-07-08
1,2,20,2020-07-08
1,3,23,2020-07-08
1,4,22,2020-07-08
1,5,24,2020-07-08
1,6,24,2020-07-08
1,7,20,2020-07-08
1,8,23,2020-07-08
1,9,20,2020-07-08
1,10,22,2020-07-08
2,1,20,2020-07-08
2,2,18,2020-07-08
2,3,22,2020-07-08
2,4,22,2020-07-08
2,5,24,2020-07-08
2,6,20,2020-07-08
2,7,21,2020-07-08
2,8,21,2020-07-08
2,9,23,2020-07-08
2,10,17,2020-07-08
3,1,23,2020-07-08
3,2,21,2020-07-08
3,3,22,2020-07-08
3,4,22,2020-07-08
3,5,21,2020-07-08
3,6,24,2020-07-08
3,7,22,2020-07-08
3,8,24,2020-07-08
3,9,20,2020-07-08
3,10,24,2020-07-08
4,1,24,2020-07-08
4,2,22,2020-07-08
4,3,23,2020-07-08
4,4,24,2020-07-08
4,5,22,2020-07-08
4,6,24,2020-07-08
4,7,23,2020-07-08
4,8,24,2020-07-08
4,9,23,2020-07-08
4,10,23,2020-07-08
5,1,20,2020-07-08
5,2,24,2020-07-08
5,3,23,2020-07-08
5,4,23,2020-07-08
5,5,20,2020-07-08
